wavenumber,transmittance
3388.3160,98.658295
3387.8339,98.658386
3387.3518,98.658684
3386.8697,98.659065
3386.3875,98.659409
3385.9054,98.659615
3385.4233,98.659599
3384.9412,98.659378
3384.4591,98.659004
3383.9770,98.658607
3383.4948,98.658318
3383.0127,98.658287
3382.5306,98.658623
3382.0485,98.659386
3381.5664,98.660561
3381.0843,98.662094
3380.6021,98.663925
3380.1200,98.665970
3379.6379,98.668190
3379.1558,98.670563
3378.6737,98.673088
3378.1916,98.675774
3377.7094,98.678627
3377.2273,98.681618
3376.7452,98.684723
3376.2631,98.687889
3375.7810,98.691078
3375.2989,98.694321
3374.8167,98.697639
3374.3346,98.701111
3373.8525,98.704803
3373.3704,98.708771
3372.8883,98.712990
3372.4062,98.717377
3371.9240,98.721733
3371.4419,98.725830
3370.9598,98.729370
3370.4777,98.732071
3369.9956,98.733681
3369.5135,98.734062
3369.0313,98.733131
3368.5492,98.730949
3368.0671,98.727631
3367.5850,98.723381
3367.1029,98.718430
3366.6208,98.713036
3366.1386,98.707458
3365.6565,98.701981
3365.1744,98.696884
3364.6923,98.692436
3364.2102,98.688896
3363.7281,98.686462
3363.2459,98.685257
3362.7638,98.685303
3362.2817,98.686493
3361.7996,98.688644
3361.3175,98.691483
3360.8354,98.694717
3360.3532,98.698051
3359.8711,98.701233
3359.3890,98.704041
3358.9069,98.706306
3358.4248,98.707916
3357.9427,98.708809
3357.4605,98.708969
3356.9784,98.708427
3356.4963,98.707314
3356.0142,98.705818
3355.5321,98.704201
3355.0500,98.702751
3354.5678,98.701767
3354.0857,98.701508
3353.6036,98.702141
3353.1215,98.703728
3352.6394,98.706207
3352.1573,98.709419
3351.6751,98.713112
3351.1930,98.717018
3350.7109,98.720886
3350.2288,98.724518
3349.7467,98.727821
3349.2646,98.730759
3348.7824,98.733360
3348.3003,98.735703
3347.8182,98.737831
3347.3361,98.739792
3346.8540,98.741585
3346.3719,98.743233
3345.8897,98.744751
3345.4076,98.746223
3344.9255,98.747765
3344.4434,98.749496
3343.9613,98.751564
3343.4792,98.754044
3342.9970,98.756943
3342.5149,98.760185
3342.0328,98.763626
3341.5507,98.767075
3341.0686,98.770355
3340.5865,98.773300
3340.1043,98.775810
3339.6222,98.777840
3339.1401,98.779419
3338.6580,98.780617
3338.1759,98.781563
3337.6938,98.782394
3337.2116,98.783249
3336.7295,98.784225
3336.2474,98.785378
3335.7653,98.786690
3335.2832,98.788078
3334.8011,98.789467
3334.3189,98.790756
3333.8368,98.791908
3333.3547,98.792931
3332.8726,98.793892
3332.3905,98.794876
3331.9084,98.795967
3331.4262,98.797203
3330.9441,98.798576
3330.4620,98.800018
3329.9799,98.801460
3329.4978,98.802818
3329.0157,98.804062
3328.5335,98.805168
3328.0514,98.806145
3327.5693,98.807022
3327.0872,98.807838
3326.6051,98.808617
3326.1230,98.809372
3325.6408,98.810104
3325.1587,98.810814
3324.6766,98.811478
3324.1945,98.812065
3323.7124,98.812576
3323.2303,98.813026
3322.7481,98.813477
3322.2660,98.814049
3321.7839,98.814911
3321.3018,98.816254
3320.8197,98.818230
3320.3376,98.820946
3319.8554,98.824402
3319.3733,98.828514
3318.8912,98.833138
3318.4091,98.838089
3317.9270,98.843208
3317.4449,98.848343
3316.9627,98.853394
3316.4806,98.858231
3315.9985,98.862747
3315.5164,98.866791
3315.0343,98.870193
3314.5522,98.872826
3314.0700,98.874565
3313.5879,98.875381
3313.1058,98.875305
3312.6237,98.874451
3312.1416,98.872978
3311.6595,98.871078
3311.1773,98.868927
3310.6952,98.866737
3310.2131,98.864662
3309.7310,98.862854
3309.2489,98.861443
3308.7668,98.860497
3308.2846,98.860046
3307.8025,98.860085
3307.3204,98.860580
3306.8383,98.861473
3306.3562,98.862724
3305.8741,98.864265
3305.3919,98.866020
3304.9098,98.867882
3304.4277,98.869690
3303.9456,98.871284
3303.4635,98.872505
3302.9814,98.873245
3302.4992,98.873505
3302.0171,98.873360
3301.5350,98.872986
3301.0529,98.872581
3300.5708,98.872345
3300.0887,98.872421
3299.6065,98.872887
3299.1244,98.873756
3298.6423,98.875023
3298.1602,98.876648
3297.6781,98.878601
3297.1960,98.880859
3296.7138,98.883339
3296.2317,98.885956
3295.7496,98.888588
3295.2675,98.891090
3294.7854,98.893364
3294.3033,98.895332
3293.8211,98.896996
3293.3390,98.898392
3292.8569,98.899590
3292.3748,98.900650
3291.8927,98.901627
3291.4106,98.902534
3290.9284,98.903381
3290.4463,98.904190
3289.9642,98.905006
3289.4821,98.905914
3289.0000,98.907005
3288.5179,98.908386
3288.0357,98.910164
3287.5536,98.912392
3287.0715,98.915092
3286.5894,98.918228
3286.1073,98.921715
3285.6252,98.925385
3285.1430,98.929054
3284.6609,98.932503
3284.1788,98.935539
3283.6967,98.938019
3283.2146,98.939888
3282.7325,98.941193
3282.2503,98.942047
3281.7682,98.942619
3281.2861,98.943062
3280.8040,98.943474
3280.3219,98.943901
3279.8398,98.944328
3279.3576,98.944725
3278.8755,98.945045
3278.3934,98.945305
3277.9113,98.945541
3277.4292,98.945854
3276.9471,98.946342
3276.4649,98.947121
3275.9828,98.948280
3275.5007,98.949898
3275.0186,98.952034
3274.5365,98.954727
3274.0544,98.957985
3273.5722,98.961761
3273.0901,98.965996
3272.6080,98.970581
3272.1259,98.975380
3271.6438,98.980286
3271.1617,98.985222
3270.6795,98.990158
3270.1974,98.995079
3269.7153,99.000015
3269.2332,99.004951
3268.7511,99.009872
3268.2690,99.014687
3267.7868,99.019279
3267.3047,99.023521
3266.8226,99.027298
3266.3405,99.030510
3265.8584,99.033119
3265.3763,99.035103
3264.8941,99.036507
3264.4120,99.037392
3263.9299,99.037872
3263.4478,99.038109
3262.9657,99.038254
3262.4836,99.038467
3262.0014,99.038864
3261.5193,99.039513
3261.0372,99.040413
3260.5551,99.041550
3260.0730,99.042854
3259.5909,99.044289
3259.1087,99.045853
3258.6266,99.047585
3258.1445,99.049530
3257.6624,99.051750
3257.1803,99.054260
3256.6982,99.057037
3256.2160,99.059998
3255.7339,99.063004
3255.2518,99.065926
3254.7697,99.068619
3254.2876,99.070969
3253.8055,99.072906
3253.3233,99.074432
3252.8412,99.075577
3252.3591,99.076431
3251.8770,99.077126
3251.3949,99.077805
3250.9128,99.078606
3250.4306,99.079659
3249.9485,99.081062
3249.4664,99.082893
3248.9843,99.085197
3248.5022,99.087997
3248.0201,99.091316
3247.5379,99.095161
3247.0558,99.099518
3246.5737,99.104309
3246.0916,99.109413
3245.6095,99.114655
3245.1274,99.119820
3244.6452,99.124672
3244.1631,99.129005
3243.6810,99.132683
3243.1989,99.135620
3242.7168,99.137802
3242.2347,99.139267
3241.7525,99.140091
3241.2704,99.140381
3240.7883,99.140259
3240.3062,99.139847
3239.8241,99.139297
3239.3420,99.138771
3238.8598,99.138428
3238.3777,99.138397
3237.8956,99.138771
3237.4135,99.139603
3236.9314,99.140862
3236.4493,99.142502
3235.9671,99.144417
3235.4850,99.146477
3235.0029,99.148567
3234.5208,99.150581
3234.0387,99.152435
3233.5566,99.154083
3233.0744,99.155525
3232.5923,99.156807
3232.1102,99.157974
3231.6281,99.159088
3231.1460,99.160179
3230.6639,99.161240
3230.1817,99.162216
3229.6996,99.163040
3229.2175,99.163643
3228.7354,99.163986
3228.2533,99.164062
3227.7712,99.163933
3227.2890,99.163666
3226.8069,99.163353
3226.3248,99.163071
3225.8427,99.162888
3225.3606,99.162819
3224.8785,99.162888
3224.3963,99.163109
3223.9142,99.163498
3223.4321,99.164078
3222.9500,99.164856
3222.4679,99.165833
3221.9858,99.166985
3221.5036,99.168259
3221.0215,99.169579
3220.5394,99.170868
3220.0573,99.172058
3219.5752,99.173073
3219.0931,99.173866
3218.6109,99.174438
3218.1288,99.174789
3217.6467,99.174995
3217.1646,99.175148
3216.6825,99.175392
3216.2004,99.175873
3215.7182,99.176735
3215.2361,99.178062
3214.7540,99.179886
3214.2719,99.182144
3213.7898,99.184708
3213.3077,99.187424
3212.8255,99.190094
3212.3434,99.192551
3211.8613,99.194656
3211.3792,99.196350
3210.8971,99.197601
3210.4150,99.198456
3209.9328,99.199013
3209.4507,99.199417
3208.9686,99.199837
3208.4865,99.200447
3208.0044,99.201401
3207.5223,99.202805
3207.0401,99.204697
3206.5580,99.207062
3206.0759,99.209831
3205.5938,99.212898
3205.1117,99.216148
3204.6296,99.219490
3204.1474,99.222824
3203.6653,99.226051
3203.1832,99.229111
3202.7011,99.231918
3202.2190,99.234428
3201.7369,99.236595
3201.2547,99.238411
3200.7726,99.239899
3200.2905,99.241096
3199.8084,99.242050
3199.3263,99.242775
3198.8442,99.243324
3198.3620,99.243706
3197.8799,99.243965
3197.3978,99.244171
3196.9157,99.244438
3196.4336,99.244865
3195.9515,99.245583
3195.4693,99.246666
3194.9872,99.248131
3194.5051,99.249954
3194.0230,99.252045
3193.5409,99.254333
3193.0588,99.256744
3192.5766,99.259262
3192.0945,99.261917
3191.6124,99.264771
3191.1303,99.267906
3190.6482,99.271362
3190.1661,99.275169
3189.6839,99.279297
3189.2018,99.283699
3188.7197,99.288315
3188.2376,99.293091
3187.7555,99.298004
3187.2734,99.303032
3186.7912,99.308174
3186.3091,99.313431
3185.8270,99.318764
3185.3449,99.324135
3184.8628,99.329483
3184.3807,99.334702
3183.8985,99.339691
3183.4164,99.344353
3182.9343,99.348595
3182.4522,99.352364
3181.9701,99.355675
3181.4880,99.358597
3181.0058,99.361244
3180.5237,99.363792
3180.0416,99.366417
3179.5595,99.369293
3179.0774,99.372551
3178.5953,99.376259
3178.1131,99.380409
3177.6310,99.384941
3177.1489,99.389748
3176.6668,99.394684
3176.1847,99.399612
3175.7026,99.404419
3175.2204,99.408989
3174.7383,99.413261
3174.2562,99.417206
3173.7741,99.420815
3173.2920,99.424088
3172.8099,99.427055
3172.3277,99.429764
3171.8456,99.432266
3171.3635,99.434624
3170.8814,99.436943
3170.3993,99.439346
3169.9172,99.441994
3169.4350,99.445015
3168.9529,99.448555
3168.4708,99.452652
3167.9887,99.457253
3167.5066,99.462204
3167.0245,99.467239
3166.5423,99.472054
3166.0602,99.476364
3165.5781,99.479965
3165.0960,99.482803
3164.6139,99.484970
3164.1318,99.486649
3163.6496,99.488098
3163.1675,99.489517
3162.6854,99.491051
3162.2033,99.492699
3161.7212,99.494377
3161.2391,99.495949
3160.7569,99.497292
3160.2748,99.498344
3159.7927,99.499138
3159.3106,99.499802
3158.8285,99.500496
3158.3464,99.501396
3157.8642,99.502617
3157.3821,99.504227
3156.9000,99.506195
3156.4179,99.508476
3155.9358,99.510979
3155.4537,99.513657
3154.9715,99.516464
3154.4894,99.519424
3154.0073,99.522575
3153.5252,99.525970
3153.0431,99.529640
3152.5610,99.533592
3152.0788,99.537773
3151.5967,99.542091
3151.1146,99.546379
3150.6325,99.550484
3150.1504,99.554230
3149.6683,99.557510
3149.1861,99.560287
3148.7040,99.562599
3148.2219,99.564590
3147.7398,99.566429
3147.2577,99.568298
3146.7756,99.570343
3146.2934,99.572639
3145.8113,99.575150
3145.3292,99.577789
3144.8471,99.580383
3144.3650,99.582756
3143.8829,99.584755
3143.4007,99.586273
3142.9186,99.587288
3142.4365,99.587837
3141.9544,99.588066
3141.4723,99.588142
3140.9902,99.588287
3140.5080,99.588745
3140.0259,99.589706
3139.5438,99.591362
3139.0617,99.593811
3138.5796,99.597122
3138.0975,99.601318
3137.6153,99.606354
3137.1332,99.612175
3136.6511,99.618683
3136.1690,99.625732
3135.6869,99.633148
3135.2048,99.640694
3134.7226,99.648102
3134.2405,99.655090
3133.7584,99.661407
3133.2763,99.666870
3132.7942,99.671379
3132.3121,99.674950
3131.8299,99.677704
3131.3478,99.679802
3130.8657,99.681419
3130.3836,99.682732
3129.9015,99.683868
3129.4194,99.684914
3128.9372,99.685928
3128.4551,99.686935
3127.9730,99.687950
3127.4909,99.688950
3127.0088,99.689919
3126.5267,99.690811
3126.0445,99.691574
3125.5624,99.692184
3125.0803,99.692612
3124.5982,99.692902
3124.1161,99.693100
3123.6340,99.693298
3123.1518,99.693588
3122.6697,99.694046
3122.1876,99.694717
3121.7055,99.695633
3121.2234,99.696808
3120.7413,99.698280
3120.2591,99.700096
3119.7770,99.702339
3119.2949,99.705063
3118.8128,99.708336
3118.3307,99.712173
3117.8486,99.716530
3117.3664,99.721306
3116.8843,99.726372
3116.4022,99.731598
3115.9201,99.736847
3115.4380,99.742043
3114.9559,99.747154
3114.4737,99.752174
3113.9916,99.757111
3113.5095,99.761932
3113.0274,99.766563
3112.5453,99.770866
3112.0632,99.774643
3111.5810,99.777649
3111.0989,99.779694
3110.6168,99.780632
3110.1347,99.780472
3109.6526,99.779350
3109.1705,99.777550
3108.6883,99.775436
3108.2062,99.773399
3107.7241,99.771751
3107.2420,99.770683
3106.7599,99.770241
3106.2778,99.770355
3105.7956,99.770859
3105.3135,99.771576
3104.8314,99.772408
3104.3493,99.773315
3103.8672,99.774345
3103.3851,99.775589
3102.9029,99.777107
3102.4208,99.778893
3101.9387,99.780861
3101.4566,99.782829
3100.9745,99.784592
3100.4924,99.785942
3100.0102,99.786751
3099.5281,99.787010
3099.0460,99.786819
3098.5639,99.786385
3098.0818,99.785942
3097.5997,99.785713
3097.1175,99.785858
3096.6354,99.786438
3096.1533,99.787422
3095.6712,99.788704
3095.1891,99.790138
3094.7070,99.791618
3094.2248,99.793068
3093.7427,99.794479
3093.2606,99.795906
3092.7785,99.797440
3092.2964,99.799187
3091.8143,99.801208
3091.3321,99.803535
3090.8500,99.806152
3090.3679,99.808975
3089.8858,99.811905
3089.4037,99.814819
3088.9216,99.817604
3088.4394,99.820160
3087.9573,99.822426
3087.4752,99.824364
3086.9931,99.825974
3086.5110,99.827248
3086.0289,99.828217
3085.5467,99.828911
3085.0646,99.829338
3084.5825,99.829521
3084.1004,99.829491
3083.6183,99.829285
3083.1362,99.828987
3082.6540,99.828690
3082.1719,99.828514
3081.6898,99.828575
3081.2077,99.828972
3080.7256,99.829758
3080.2435,99.830933
3079.7613,99.832481
3079.2792,99.834328
3078.7971,99.836418
3078.3150,99.838692
3077.8329,99.841103
3077.3508,99.843613
3076.8686,99.846161
3076.3865,99.848694
3075.9044,99.851089
3075.4223,99.853249
3074.9402,99.855049
3074.4581,99.856384
3073.9759,99.857208
3073.4938,99.857521
3073.0117,99.857376
3072.5296,99.856850
3072.0475,99.856049
3071.5654,99.855072
3071.0832,99.853989
3070.6011,99.852882
3070.1190,99.851807
3069.6369,99.850822
3069.1548,99.849998
3068.6727,99.849426
3068.1905,99.849182
3067.7084,99.849350
3067.2263,99.850006
3066.7442,99.851158
3066.2621,99.852783
3065.7800,99.854797
3065.2978,99.857063
3064.8157,99.859383
3064.3336,99.861572
3063.8515,99.863464
3063.3694,99.864929
3062.8873,99.865929
3062.4051,99.866455
3061.9230,99.866531
3061.4409,99.866219
3060.9588,99.865608
3060.4767,99.864792
3059.9946,99.863869
3059.5124,99.862961
3059.0303,99.862190
3058.5482,99.861702
3058.0661,99.861588
3057.5840,99.861916
3057.1019,99.862679
3056.6197,99.863792
3056.1376,99.865135
3055.6555,99.866554
3055.1734,99.867912
3054.6913,99.869118
3054.2092,99.870140
3053.7270,99.870979
3053.2449,99.871643
3052.7628,99.872139
3052.2807,99.872406
3051.7986,99.872375
3051.3165,99.871971
3050.8343,99.871094
3050.3522,99.869720
3049.8701,99.867928
3049.3880,99.865829
3048.9059,99.863609
3048.4238,99.861435
3047.9416,99.859489
3047.4595,99.857895
3046.9774,99.856743
3046.4953,99.856064
3046.0132,99.855881
3045.5311,99.856140
3045.0489,99.856789
3044.5668,99.857735
3044.0847,99.858887
3043.6026,99.860138
3043.1205,99.861427
3042.6384,99.862686
3042.1562,99.863907
3041.6741,99.865051
3041.1920,99.866096
3040.7099,99.867012
3040.2278,99.867737
3039.7457,99.868179
3039.2635,99.868271
3038.7814,99.867950
3038.2993,99.867172
3037.8172,99.865929
3037.3351,99.864258
3036.8530,99.862198
3036.3708,99.859802
3035.8887,99.857140
3035.4066,99.854286
3034.9245,99.851311
3034.4424,99.848282
3033.9603,99.845253
3033.4781,99.842239
3032.9960,99.839272
3032.5139,99.836319
3032.0318,99.833389
3031.5497,99.830475
3031.0676,99.827644
3030.5854,99.824966
3030.1033,99.822540
3029.6212,99.820480
3029.1391,99.818825
3028.6570,99.817581
3028.1749,99.816666
3027.6927,99.815926
3027.2106,99.815193
3026.7285,99.814262
3026.2464,99.812965
3025.7643,99.811188
3025.2822,99.808838
3024.8000,99.805923
3024.3179,99.802483
3023.8358,99.798607
3023.3537,99.794411
3022.8716,99.790009
3022.3895,99.785515
3021.9073,99.780983
3021.4252,99.776428
3020.9431,99.771820
3020.4610,99.767113
3019.9789,99.762253
3019.4968,99.757233
3019.0146,99.752083
3018.5325,99.746872
3018.0504,99.741714
3017.5683,99.736664
3017.0862,99.731750
3016.6041,99.726936
3016.1219,99.722092
3015.6398,99.717072
3015.1577,99.711739
3014.6756,99.705956
3014.1935,99.699661
3013.7114,99.692802
3013.2292,99.685394
3012.7471,99.677406
3012.2650,99.668831
3011.7829,99.659630
3011.3008,99.649765
3010.8187,99.639244
3010.3365,99.628090
3009.8544,99.616417
3009.3723,99.604378
3008.8902,99.592171
3008.4081,99.580002
3007.9260,99.568031
3007.4438,99.556396
3006.9617,99.545151
3006.4796,99.534302
3005.9975,99.523796
3005.5154,99.513580
3005.0333,99.503555
3004.5511,99.493652
3004.0690,99.483772
3003.5869,99.473801
3003.1048,99.463600
3002.6227,99.452995
3002.1406,99.441788
3001.6584,99.429764
3001.1763,99.416740
3000.6942,99.402626
3000.2121,99.387375
2999.7300,99.371071
2999.2479,99.353828
2998.7657,99.335800
2998.2836,99.317116
2997.8015,99.297821
2997.3194,99.277885
2996.8373,99.257202
2996.3552,99.235626
2995.8730,99.213013
2995.3909,99.189270
2994.9088,99.164345
2994.4267,99.138237
2993.9446,99.110962
2993.4625,99.082512
2992.9803,99.052834
2992.4982,99.021812
2992.0161,98.989273
2991.5340,98.955017
2991.0519,98.918869
2990.5698,98.880623
2990.0876,98.840164
2989.6055,98.797363
2989.1234,98.752136
2988.6413,98.704399
2988.1592,98.654060
2987.6771,98.600990
2987.1949,98.545067
2986.7128,98.486137
2986.2307,98.424042
2985.7486,98.358620
2985.2665,98.289711
2984.7844,98.217148
2984.3022,98.140785
2983.8201,98.060463
2983.3380,97.975983
2982.8559,97.887138
2982.3738,97.793655
2981.8917,97.695190
2981.4095,97.591339
2980.9274,97.481598
2980.4453,97.365387
2979.9632,97.242058
2979.4811,97.110886
2978.9990,96.971100
2978.5168,96.821892
2978.0347,96.662453
2977.5526,96.491959
2977.0705,96.309654
2976.5884,96.114769
2976.1063,95.906616
2975.6241,95.684494
2975.1420,95.447746
2974.6599,95.195724
2974.1778,94.927795
2973.6957,94.643379
2973.2136,94.341957
2972.7314,94.023102
2972.2493,93.686523
2971.7672,93.332039
2971.2851,92.959595
2970.8030,92.569229
2970.3209,92.161079
2969.8387,91.735352
2969.3566,91.292351
2968.8745,90.832527
2968.3924,90.356590
2967.9103,89.865654
2967.4282,89.361397
2966.9460,88.846268
2966.4639,88.323555
2965.9818,87.797478
2965.4997,87.273094
2965.0176,86.756126
2964.5355,86.252716
2964.0533,85.769051
2963.5712,85.311028
2963.0891,84.883881
2962.6070,84.491882
2962.1249,84.137993
2961.6428,83.823654
2961.1606,83.548607
2960.6785,83.310738
2960.1964,83.106018
2959.7143,82.928566
2959.2322,82.770760
2958.7501,82.623528
2958.2679,82.476715
2957.7858,82.319633
2957.3037,82.141724
2956.8216,81.933289
2956.3395,81.686295
2955.8574,81.395142
2955.3752,81.057251
2954.8931,80.673538
2954.4110,80.248589
2953.9289,79.790596
2953.4468,79.310989
2952.9647,78.823921
2952.4825,78.345543
2952.0004,77.893211
2951.5183,77.484619
2951.0362,77.136887
2950.5541,76.865707
2950.0720,76.684540
2949.5898,76.603859
2949.1077,76.630669
2948.6256,76.768127
2948.1435,77.015388
2947.6614,77.367691
2947.1793,77.816589
2946.6971,78.350403
2946.2150,78.954773
2945.7329,79.613373
2945.2508,80.308716
2944.7687,81.022934
2944.2866,81.738647
2943.8044,82.439613
2943.3223,83.111351
2942.8402,83.741486
2942.3581,84.319969
2941.8760,84.839157
2941.3939,85.293640
2940.9117,85.680122
2940.4296,85.997139
2939.9475,86.244736
2939.4654,86.424187
2938.9833,86.537621
2938.5012,86.587730
2938.0190,86.577530
2937.5369,86.510132
2937.0548,86.388580
2936.5727,86.215813
2936.0906,85.994537
2935.6085,85.727264
2935.1263,85.416275
2934.6442,85.063652
2934.1621,84.671318
2933.6800,84.241112
2933.1979,83.774879
2932.7158,83.274559
2932.2336,82.742294
2931.7515,82.180481
2931.2694,81.591789
2930.7873,80.979134
2930.3052,80.345627
2929.8231,79.694450
2929.3409,79.028740
2928.8588,78.351494
2928.3767,77.665451
2927.8946,76.972954
2927.4125,76.275848
2926.9304,75.575371
2926.4482,74.872063
2925.9661,74.165779
2925.4840,73.455734
2925.0019,72.740639
2924.5198,72.018997
2924.0377,71.289383
2923.5555,70.550858
2923.0734,69.803360
2922.5913,69.048134
2922.1092,68.288086
2921.6271,67.528145
2921.1450,66.775467
2920.6628,66.039459
2920.1807,65.331604
2919.6986,64.665085
2919.2165,64.054131
2918.7344,63.513290
2918.2523,63.056549
2917.7701,62.696556
2917.2880,62.443836
2916.8059,62.306190
2916.3238,62.288185
2915.8417,62.390820
2915.3596,62.611385
2914.8774,62.943497
2914.3953,63.377373
2913.9132,63.900307
2913.4311,64.497360
2912.9490,65.152153
2912.4669,65.847733
2911.9847,66.567459
2911.5026,67.295792
2911.0205,68.018974
2910.5384,68.725578
2910.0563,69.406876
2909.5742,70.056953
2909.0920,70.672714
2908.6099,71.253563
2908.1278,71.800987
2907.6457,72.318054
2907.1636,72.808815
2906.6815,73.277824
2906.1993,73.729668
2905.7172,74.168671
2905.2351,74.598648
2904.7530,75.022766
2904.2709,75.443466
2903.7888,75.862442
2903.3066,76.280678
2902.8245,76.698486
2902.3424,77.115669
2901.8603,77.531586
2901.3782,77.945335
2900.8961,78.355820
2900.4139,78.761848
2899.9318,79.162216
2899.4497,79.555702
2898.9676,79.941132
2898.4855,80.317413
2898.0034,80.683510
2897.5212,81.038452
2897.0391,81.381310
2896.5570,81.711159
2896.0749,82.027031
2895.5928,82.327942
2895.1107,82.612862
2894.6285,82.880829
2894.1464,83.131020
2893.6643,83.362785
2893.1822,83.575737
2892.7001,83.769753
2892.2180,83.944954
2891.7358,84.101692
2891.2537,84.240494
2890.7716,84.362068
2890.2895,84.467278
2889.8074,84.557137
2889.3253,84.632767
2888.8431,84.695374
2888.3610,84.746147
2887.8789,84.786240
2887.3968,84.816635
2886.9147,84.838135
2886.4326,84.851288
2885.9504,84.856384
2885.4683,84.853485
2884.9862,84.842445
2884.5041,84.823013
2884.0220,84.794960
2883.5399,84.758255
2883.0577,84.713211
2882.5756,84.660675
2882.0935,84.602135
2881.6114,84.539688
2881.1293,84.476036
2880.6472,84.414230
2880.1650,84.357521
2879.6829,84.309044
2879.2008,84.271584
2878.7187,84.247375
2878.2366,84.237915
2877.7545,84.243866
2877.2723,84.264977
2876.7902,84.300079
2876.3081,84.347076
2875.8260,84.403030
2875.3439,84.464264
2874.8618,84.526505
2874.3796,84.585052
2873.8975,84.635010
2873.4154,84.671570
2872.9333,84.690308
2872.4512,84.687576
2871.9691,84.660866
2871.4869,84.609177
2871.0048,84.533356
2870.5227,84.436234
2870.0406,84.322655
2869.5585,84.199303
2869.0764,84.074364
2868.5942,83.957016
2868.1121,83.856934
2867.6300,83.783722
2867.1479,83.746307
2866.6658,83.752495
2866.1837,83.808464
2865.7015,83.918411
2865.2194,84.084206
2864.7373,84.305267
2864.2552,84.578484
2863.7731,84.898323
2863.2910,85.257072
2862.8088,85.645142
2862.3267,86.051529
2861.8446,86.464279
2861.3625,86.871017
2860.8804,87.259438
2860.3983,87.617844
2859.9161,87.935547
2859.4340,88.203239
2858.9519,88.413116
2858.4698,88.558907
2857.9877,88.635681
2857.5056,88.639656
2857.0234,88.567924
2856.5413,88.418495
2856.0592,88.190384
2855.5771,87.884102
2855.0950,87.502289
2854.6129,87.050362
2854.1307,86.537140
2853.6486,85.975067
2853.1665,85.380035
2852.6844,84.770813
2852.2023,84.167953
2851.7202,83.592484
2851.2380,83.064507
2850.7559,82.601837
2850.2738,82.218887
2849.7917,81.925873
2849.3096,81.728355
2848.8275,81.627113
2848.3453,81.618240
2847.8632,81.693497
2847.3811,81.840744
2846.8990,82.044556
2846.4169,82.286987
2845.9348,82.548553
2845.4526,82.809364
2844.9705,83.050484
2844.4884,83.255371
2844.0063,83.411179
2843.5242,83.509865
2843.0421,83.548813
2842.5599,83.530930
2842.0778,83.464180
2841.5957,83.360641
2841.1136,83.235260
2840.6315,83.104515
2840.1494,82.985077
2839.6672,82.892754
2839.1851,82.841591
2838.7030,82.843323
2838.2209,82.907028
2837.7388,83.038994
2837.2567,83.242737
2836.7745,83.519073
2836.2924,83.866310
2835.8103,84.280487
2835.3282,84.755646
2834.8461,85.284149
2834.3640,85.856995
2833.8818,86.464226
2833.3997,87.095245
2832.9176,87.739273
2832.4355,88.385727
2831.9534,89.024590
2831.4713,89.646812
2830.9891,90.244637
2830.5070,90.811806
2830.0249,91.343742
2829.5428,91.837563
2829.0607,92.292007
2828.5785,92.707237
2828.0964,93.084587
2827.6143,93.426231
2827.1322,93.734909
2826.6501,94.013634
2826.1680,94.265511
2825.6858,94.493538
2825.2037,94.700577
2824.7216,94.889236
2824.2395,95.061867
2823.7574,95.220551
2823.2753,95.367065
2822.7931,95.502907
2822.3110,95.629311
2821.8289,95.747276
2821.3468,95.857628
2820.8647,95.961037
2820.3826,96.058090
2819.9004,96.149300
2819.4183,96.235176
2818.9362,96.316170
2818.4541,96.392715
2817.9720,96.465210
2817.4899,96.533981
2817.0077,96.599319
2816.5256,96.661446
2816.0435,96.720535
2815.5614,96.776741
2815.0793,96.830238
2814.5972,96.881203
2814.1150,96.929863
2813.6329,96.976501
2813.1508,97.021423
2812.6687,97.064957
2812.1866,97.107414
2811.7045,97.149086
2811.2223,97.190216
2810.7402,97.231003
2810.2581,97.271629
2809.7760,97.312263
2809.2939,97.353065
2808.8118,97.394218
2808.3296,97.435883
2807.8475,97.478218
2807.3654,97.521317
2806.8833,97.565208
2806.4012,97.609863
2805.9191,97.655128
2805.4369,97.700790
2804.9548,97.746544
2804.4727,97.792023
2803.9906,97.836838
2803.5085,97.880569
2803.0264,97.922844
2802.5442,97.963341
2802.0621,98.001808
2801.5800,98.038109
2801.0979,98.072182
2800.6158,98.104057
2800.1337,98.133812
2799.6515,98.161560
2799.1694,98.187439
2798.6873,98.211601
2798.2052,98.234238
2797.7231,98.255577
2797.2410,98.275879
2796.7588,98.295471
2796.2767,98.314682
2795.7946,98.333862
2795.3125,98.353294
2794.8304,98.373215
2794.3483,98.393776
2793.8661,98.415054
2793.3840,98.437027
2792.9019,98.459663
2792.4198,98.482872
2791.9377,98.506584
2791.4556,98.530724
2790.9734,98.555237
2790.4913,98.580078
2790.0092,98.605202
2789.5271,98.630531
2789.0450,98.655983
2788.5629,98.681419
2788.0807,98.706688
2787.5986,98.731590
2787.1165,98.755936
2786.6344,98.779549
2786.1523,98.802284
2785.6702,98.824081
2785.1880,98.844910
2784.7059,98.864830
2784.2238,98.883926
2783.7417,98.902336
2783.2596,98.920166
2782.7775,98.937546
2782.2953,98.954544
2781.8132,98.971214
2781.3311,98.987549
2780.8490,99.003532
2780.3669,99.019127
2779.8848,99.034256
2779.4026,99.048897
2778.9205,99.063026
2778.4384,99.076653
2777.9563,99.089806
2777.4742,99.102539
2776.9921,99.114914
2776.5099,99.126968
2776.0278,99.138710
